model,channel,edge_row,root_family_id,p_anchor,s_component_canonical,s_independent_character,derived_character,heldout_case_id,n_other_edges,n_other_distinct_s_contexts,baseline_predicted_character,baseline_true_rank,baseline_true_cosine,offset_predicted_character,offset_true_rank,offset_true_cosine,candidate_count,support_threshold,baseline_top1,baseline_top5,baseline_top10,baseline_reciprocal_rank,baseline_percentile_rank,offset_top1,offset_top5,offset_top10,offset_reciprocal_rank,offset_percentile_rank,rank_change,top1_rescued,top1_lost,top5_rescued,top5_lost,top10_rescued,top10_lost
bge_m3_1024d,zh_char,EDGE-05812,ROOT-8FB0,辰,鹿,鹿,麎,bge_m3_1024d__zh_char__EDGE-05812,13,13,麋,6071,0.4910245835781097,麋,5478,0.6296780109405518,11150,3,0,0,0,0.0001647175094712,0.4555565521571442,0,0,0,0.0001825483753194,0.5087451789398152,593,0,0,0,0,0,0
bge_m3_1024d,zh_char,EDGE-06206,ROOT-5360,店,扌,手,掂,bge_m3_1024d__zh_char__EDGE-06206,18,18,握,6609,0.4985187351703644,握,5772,0.5473619103431702,11150,3,0,0,0,0.0001513088213042,0.4073011032379585,0,0,0,0.0001732501732501,0.4823751009059108,837,0,0,0,0,0,0
bge_m3_1024d,zh_char,EDGE-06207,ROOT-5360,店,忄,心,惦,bge_m3_1024d__zh_char__EDGE-06207,19,18,愛,6017,0.5135703682899475,仳,5956,0.5173956155776978,11150,3,0,0,0,0.0001661957786272,0.4604000358776572,0,0,0,0.0001678979180658,0.4658713785989775,61,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00063,ROOT-219CD,賓,亻,人,儐,gte_multilingual_base_768d__cn_def__EDGE-00063,8,8,鼬,1567,0.6107336282730103,鼬,269,0.6332051753997803,6039,3,0,0,0,0.0006381620931716,0.7406425968863862,0,0,0,0.0037174721189591,0.9556144418681682,1298,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00064,ROOT-219CD,賓,女,女,嬪,gte_multilingual_base_768d__cn_def__EDGE-00064,8,8,男,4220,0.5919444561004639,男,2548,0.5992389917373657,6039,3,0,0,0,0.0002369668246445,0.3012586949320966,0,0,0,0.0003924646781789,0.5781715799933753,1672,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00065,ROOT-219CD,賓,扌,手,擯,gte_multilingual_base_768d__cn_def__EDGE-00065,8,8,臂,3148,0.6168231964111328,臂,2493,0.5957223176956177,6039,3,0,0,0,0.0003176620076238,0.4788009274594236,0,0,0,0.0004011231448054,0.5872805564756542,655,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00066,ROOT-219CD,賓,木,木,檳,gte_multilingual_base_768d__cn_def__EDGE-00066,8,8,艾,191,0.690098762512207,艾,161,0.6650376319885254,6039,3,0,0,0,0.0052356020942408,0.968532626697582,0,0,0,0.0062111801242236,0.9735011593242796,30,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00067,ROOT-219CD,賓,歹,歹,殯,gte_multilingual_base_768d__cn_def__EDGE-00067,8,8,孬,5713,0.498751699924469,孬,5018,0.5056885480880737,6039,3,0,0,0,0.0001750393838613,0.0539913878767803,0,0,0,0.0001992825827022,0.1690957270619411,695,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00068,ROOT-219CD,賓,氵,水,濱,gte_multilingual_base_768d__cn_def__EDGE-00068,8,8,汁,374,0.6939099431037903,汁,334,0.6564359664916992,6039,3,0,0,0,0.0026737967914438,0.9382245776747268,0,0,0,0.0029940119760479,0.9448492878436568,40,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00070,ROOT-219CD,賓,糸,糸,繽,gte_multilingual_base_768d__cn_def__EDGE-00070,8,8,緬,229,0.7167103886604309,緬,295,0.6489403247833252,6039,3,0,0,0,0.0043668122270742,0.9622391520370984,0,0,0,0.0033898305084745,0.9513083802583636,-66,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00072,ROOT-219CD,賓,髟,髟,鬢,gte_multilingual_base_768d__cn_def__EDGE-00072,8,8,髻,8,0.7792016863822937,額,8,0.7338907122612,6039,3,0,0,1,0.125,0.9988406757204372,0,0,1,0.125,0.9988406757204372,0,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00479,ROOT-4EA5,亥,刂,刀,刻,gte_multilingual_base_768d__cn_def__EDGE-00479,11,11,斧,453,0.6834232807159424,斧,528,0.6772404909133911,6039,3,0,0,0,0.0022075055187637,0.9251407750910896,0,0,0,0.0018939393939393,0.9127194435243458,-75,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00480,ROOT-4EA5,亥,力,力,劾,gte_multilingual_base_768d__cn_def__EDGE-00480,11,11,搬,1815,0.5743369460105896,搬,1443,0.5953198671340942,6039,3,0,0,0,0.0005509641873278,0.6995693938390195,0,0,0,0.0006930006930006,0.7611791984100695,372,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00481,ROOT-4EA5,亥,口,口,咳,gte_multilingual_base_768d__cn_def__EDGE-00481,11,11,舌,165,0.7108782529830933,舌,224,0.6793726682662964,6039,3,0,0,0,0.006060606060606,0.9728386883073864,0,0,0,0.0044642857142857,0.9630672408082146,-59,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00482,ROOT-4EA5,亥,土,土,垓,gte_multilingual_base_768d__cn_def__EDGE-00482,11,11,泥,949,0.5507685542106628,泥,957,0.5368039011955261,6039,3,0,0,0,0.0010537407797681,0.8429943689963564,0,0,0,0.0010449320794148,0.8416694269625704,-8,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00483,ROOT-4EA5,亥,子,子,孩,gte_multilingual_base_768d__cn_def__EDGE-00483,11,11,巳,2223,0.5154725313186646,巳,2047,0.5050173997879028,6039,3,0,0,0,0.0004498425551057,0.6319973501159324,0,0,0,0.0004885197850512,0.6611460748592248,176,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00484,ROOT-4EA5,亥,木,木,核,gte_multilingual_base_768d__cn_def__EDGE-00484,11,11,艾,98,0.7209838032722473,艾,83,0.7217316031455994,6039,3,0,0,0,0.010204081632653,0.9839350778403444,0,0,0,0.0120481927710843,0.9864193441536931,15,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00485,ROOT-4EA5,亥,欠,欠,欬,gte_multilingual_base_768d__cn_def__EDGE-00485,11,11,弛,2701,0.6052752137184143,弛,1313,0.631368100643158,6039,3,0,0,0,0.0003702332469455,0.5528320635972177,0,0,0,0.0007616146230007,0.7827095064590924,1388,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00489,ROOT-4EA5,亥,言,言,該,gte_multilingual_base_768d__cn_def__EDGE-00489,11,11,講,224,0.7183007001876831,講,285,0.6953865885734558,6039,3,0,0,0,0.0044642857142857,0.9630672408082146,0,0,0,0.0035087719298245,0.9529645578005962,-61,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00490,ROOT-4EA5,亥,門,門,閡,gte_multilingual_base_768d__cn_def__EDGE-00490,11,11,栓,32,0.7472191452980042,闥,17,0.7518185377120972,6039,3,0,0,0,0.03125,0.9948658496190792,0,0,0,0.0588235294117647,0.997350115932428,15,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00492,ROOT-4EA5,亥,頁,頁,頦,gte_multilingual_base_768d__cn_def__EDGE-00492,11,11,箋,4064,0.5671626925468445,箋,3403,0.5691409111022949,6039,3,0,0,0,0.0002460629921259,0.3270950645909242,0,0,0,0.0002938583602703,0.4365684001324942,661,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00493,ROOT-4EA5,亥,馬,馬,駭,gte_multilingual_base_768d__cn_def__EDGE-00493,11,11,犀,192,0.6751094460487366,犀,113,0.681748628616333,6039,3,0,0,0,0.0052083333333333,0.9683670089433588,0,0,0,0.0088495575221238,0.9814508115269956,79,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00494,ROOT-4EA5,亥,骨,骨,骸,gte_multilingual_base_768d__cn_def__EDGE-00494,11,11,蕾,639,0.6056678295135498,蓓,1406,0.5725517868995667,6039,3,0,0,0,0.001564945226917,0.8943358728055648,0,0,0,0.0007112375533428,0.7673070553163299,-767,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00747,ROOT-5143,元,氵,水,沅,gte_multilingual_base_768d__cn_def__EDGE-00747,6,6,汁,5618,0.4680143594741821,汁,5239,0.4674569368362427,6039,3,0,0,0,0.0001779992880028,0.0697250745279893,0,0,0,0.0001908761213972,0.1324942033786021,379,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00748,ROOT-5143,元,王,玉,玩,gte_multilingual_base_768d__cn_def__EDGE-00748,7,6,珂,2469,0.6143989562988281,珂,3887,0.5406282544136047,6039,3,0,0,0,0.0004050222762251,0.5912553825770123,0,0,0,0.0002572678157962,0.3564094070884399,-1418,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00749,ROOT-5143,元,習,習,翫,gte_multilingual_base_768d__cn_def__EDGE-00749,7,6,仿,449,0.6942179799079895,仿,538,0.641480565071106,6039,3,0,0,0,0.0022271714922048,0.9258032461079828,0,0,0,0.0018587360594795,0.9110632659821132,-89,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00754,ROOT-5143,元,頁,頁,頑,gte_multilingual_base_768d__cn_def__EDGE-00754,7,6,箋,1840,0.6255370378494263,箋,3225,0.5278798937797546,6039,3,0,0,0,0.0005434782608695,0.6954289499834383,0,0,0,0.0003100775193798,0.4660483603842331,-1385,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00755,ROOT-5143,元,黽,黽,黿,gte_multilingual_base_768d__cn_def__EDGE-00755,7,6,勖,2396,0.5519479513168335,慓,2406,0.4998336434364319,6039,3,0,0,0,0.0004173622704507,0.6033454786353096,0,0,0,0.0004156275976724,0.6016893010930772,-10,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00807,ROOT-5303,曷,亻,人,偈,gte_multilingual_base_768d__cn_def__EDGE-00807,13,13,鼬,3124,0.5768646597862244,鼬,2236,0.5949062705039978,6039,3,0,0,0,0.0003201024327784,0.4827757535607817,0,0,0,0.0004472271914132,0.6298443193110301,888,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00808,ROOT-5303,曷,口,口,喝,gte_multilingual_base_768d__cn_def__EDGE-00808,13,13,舌,95,0.7326072454452515,舌,111,0.721319317817688,6039,3,0,0,0,0.0105263157894736,0.9844319311030142,0,0,0,0.009009009009009,0.9817820470354424,-16,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00810,ROOT-5303,曷,忄,心,愒,gte_multilingual_base_768d__cn_def__EDGE-00810,13,13,臟,1622,0.5864628553390503,臟,991,0.6052661538124084,6039,3,0,0,0,0.000616522811344,0.7315336204041073,0,0,0,0.0010090817356205,0.8360384233189798,631,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00811,ROOT-5303,曷,扌,手,揭,gte_multilingual_base_768d__cn_def__EDGE-00811,13,13,臂,1236,0.6628493070602417,臂,1251,0.664572536945343,6039,3,0,0,0,0.0008090614886731,0.7954620735342829,0,0,0,0.0007993605115907,0.7929778072209341,-15,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00815,ROOT-5303,曷,欠,欠,歇,gte_multilingual_base_768d__cn_def__EDGE-00815,13,13,弛,54,0.7409200668334961,弛,64,0.7288689017295837,6039,3,0,0,0,0.0185185185185185,0.9912222590261676,0,0,0,0.015625,0.9895660814839352,-10,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00817,ROOT-5303,曷,氵,水,渴,gte_multilingual_base_768d__cn_def__EDGE-00817,13,13,汁,158,0.7264306545257568,汁,181,0.7210938334465027,6039,3,0,0,0,0.0063291139240506,0.9739980125869492,0,0,0,0.005524861878453,0.9701888042398144,-23,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00819,ROOT-5303,曷,石,石,碣,gte_multilingual_base_768d__cn_def__EDGE-00819,13,13,合,2068,0.5449064373970032,合,3408,0.5084038972854614,6039,3,0,0,0,0.0004835589941972,0.6576681020205366,0,0,0,0.0002934272300469,0.4357403113613779,-1340,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00821,ROOT-5303,曷,立,立,竭,gte_multilingual_base_768d__cn_def__EDGE-00821,13,13,聳,1277,0.5217347145080566,聳,1104,0.5060072541236877,6039,3,0,0,0,0.0007830853563038,0.7886717456111295,0,0,0,0.0009057971014492,0.8173236170917523,173,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00822,ROOT-5303,曷,羊,羊,羯,gte_multilingual_base_768d__cn_def__EDGE-00822,13,13,瑞,3168,0.524224042892456,瑞,4057,0.471894770860672,6039,3,0,0,0,0.0003156565656565,0.4754885723749585,0,0,0,0.0002464875523786,0.3282543888704869,-889,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00827,ROOT-5303,曷,衤,衣,褐,gte_multilingual_base_768d__cn_def__EDGE-00827,13,13,襖,1597,0.6342476606369019,襖,1075,0.6510207653045654,6039,3,0,0,0,0.0006261740763932,0.7356740642596886,0,0,0,0.0009302325581395,0.8221265319642266,522,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-00828,ROOT-5303,曷,言,言,謁,gte_multilingual_base_768d__cn_def__EDGE-00828,13,13,講,240,0.7169497013092041,講,167,0.7207511067390442,6039,3,0,0,0,0.0041666666666666,0.9604173567406424,0,0,0,0.0059880239520958,0.97250745279894,73,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02217,ROOT-572D,圭,亻,人,佳,gte_multilingual_base_768d__cn_def__EDGE-02217,15,15,鼬,5561,0.4589398205280304,黠,5014,0.5058781504631042,6039,3,0,0,0,0.0001798237727027,0.0791652865187148,0,0,0,0.0001994415636218,0.169758198078834,547,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02219,ROOT-572D,圭,卜,卜,卦,gte_multilingual_base_768d__cn_def__EDGE-02219,15,15,兆,27,0.7311816215515137,兆,33,0.6875986456871033,6039,3,0,0,0,0.037037037037037,0.9956939383901954,0,0,0,0.0303030303030303,0.994700231864856,-6,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02226,ROOT-572D,圭,口,口,哇,gte_multilingual_base_768d__cn_def__EDGE-02226,15,15,舌,295,0.6856291890144348,舌,257,0.6576961278915405,6039,3,0,0,0,0.0033898305084745,0.9513083802583636,0,0,0,0.0038910505836575,0.9576018549188472,38,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02227,ROOT-572D,圭,大,大,奎,gte_multilingual_base_768d__cn_def__EDGE-02227,15,15,小,4936,0.5094283819198608,小,5454,0.4942384958267212,6039,3,0,0,0,0.0002025931928687,0.1826763829082477,0,0,0,0.0001833516685001,0.0968863862206028,-518,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02229,ROOT-572D,圭,女,女,娃,gte_multilingual_base_768d__cn_def__EDGE-02229,15,15,男,4259,0.5906903147697449,男,2257,0.5957159996032715,6039,3,0,0,0,0.0002347969006809,0.2947996025173899,0,0,0,0.0004430660168365,0.6263663464723419,2002,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02230,ROOT-572D,圭,心,心,恚,gte_multilingual_base_768d__cn_def__EDGE-02230,15,15,臟,1882,0.5810980200767517,臟,1811,0.5531268119812012,6039,3,0,0,0,0.0005313496280552,0.6884730043060616,0,0,0,0.0005521811154058,0.7002318648559125,71,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02232,ROOT-572D,圭,木,木,桂,gte_multilingual_base_768d__cn_def__EDGE-02232,15,15,艾,282,0.672609269618988,艾,189,0.6628448367118835,6039,3,0,0,0,0.0035460992907801,0.953461411063266,0,0,0,0.0052910052910052,0.9688638622060284,93,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02236,ROOT-572D,圭,王,玉,珪,gte_multilingual_base_768d__cn_def__EDGE-02236,15,15,珂,3884,0.579235851764679,砥,2229,0.5941128134727478,6039,3,0,0,0,0.0002574665293511,0.3569062603511096,0,0,0,0.0004486316733961,0.6310036435905929,1655,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02237,ROOT-572D,圭,田,田,畦,gte_multilingual_base_768d__cn_def__EDGE-02237,15,15,穫,54,0.772662341594696,耕,17,0.7902854681015015,6039,3,0,0,0,0.0185185185185185,0.9912222590261676,0,0,0,0.0588235294117647,0.997350115932428,37,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02243,ROOT-572D,圭,虫,虫,蛙,gte_multilingual_base_768d__cn_def__EDGE-02243,15,15,虺,721,0.650580644607544,虺,2257,0.5668996572494507,6039,3,0,0,0,0.001386962552011,0.8807552169592581,0,0,0,0.0004430660168365,0.6263663464723419,-1536,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02244,ROOT-572D,圭,行,行,街,gte_multilingual_base_768d__cn_def__EDGE-02244,15,15,陣,2551,0.5672590732574463,陳,2502,0.5288870930671692,6039,3,0,0,0,0.000392003136025,0.5776747267307055,0,0,0,0.0003996802557953,0.585789996687645,49,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02248,ROOT-572D,圭,門,門,閨,gte_multilingual_base_768d__cn_def__EDGE-02248,15,15,栓,3725,0.5483579635620117,闥,3932,0.509536623954773,6039,3,0,0,0,0.0002684563758389,0.3832394832726068,0,0,0,0.0002543234994913,0.3489566081483934,-207,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02249,ROOT-572D,圭,革,革,鞋,gte_multilingual_base_768d__cn_def__EDGE-02249,15,15,韋,319,0.7068852782249451,韋,644,0.6455603241920471,6039,3,0,0,0,0.0031347962382445,0.9473335541570056,0,0,0,0.0015527950310559,0.8935077840344485,-325,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02266,ROOT-582F,堯,亻,人,僥,gte_multilingual_base_768d__cn_def__EDGE-02266,12,12,鼬,2144,0.5978901386260986,鼬,1304,0.619748592376709,6039,3,0,0,0,0.0004664179104477,0.6450811526995694,0,0,0,0.0007668711656441,0.7842000662471017,840,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02268,ROOT-582F,堯,女,女,嬈,gte_multilingual_base_768d__cn_def__EDGE-02268,12,12,男,318,0.6955870985984802,男,1129,0.6583949327468872,6039,3,0,0,0,0.0031446540880503,0.9474991719112288,0,0,0,0.0008857395925597,0.813183173236171,-811,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02270,ROOT-582F,堯,扌,手,撓,gte_multilingual_base_768d__cn_def__EDGE-02270,12,12,臂,2704,0.6285357475280762,臂,2332,0.6219014525413513,6039,3,0,0,0,0.0003698224852071,0.5523352103345478,0,0,0,0.0004288164665523,0.6139450149055978,372,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02271,ROOT-582F,堯,日,日,曉,gte_multilingual_base_768d__cn_def__EDGE-02271,12,12,景,40,0.7780033946037292,景,20,0.7830275297164917,6039,3,0,0,0,0.025,0.9935409075852932,0,0,0,0.05,0.9968532626697582,20,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02272,ROOT-582F,堯,木,木,橈,gte_multilingual_base_768d__cn_def__EDGE-02272,12,12,艾,2001,0.589501678943634,艾,1877,0.5794407725334167,6039,3,0,0,0,0.0004997501249375,0.6687644915534945,0,0,0,0.0005327650506126,0.6893010930771779,124,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02273,ROOT-582F,堯,氵,水,澆,gte_multilingual_base_768d__cn_def__EDGE-02273,12,12,汁,57,0.7628478407859802,澄,22,0.7726617455482483,6039,3,0,0,0,0.0175438596491228,0.990725405763498,0,0,0,0.0454545454545454,0.9965220271613116,35,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02274,ROOT-582F,堯,火,火,燒,gte_multilingual_base_768d__cn_def__EDGE-02274,12,12,焰,21,0.7888087630271912,焰,8,0.8004385232925415,6039,3,0,0,0,0.0476190476190476,0.996687644915535,0,0,1,0.125,0.9988406757204372,13,0,0,0,0,1,0
gte_multilingual_base_768d,cn_def,EDGE-02277,ROOT-582F,堯,糸,糸,繞,gte_multilingual_base_768d__cn_def__EDGE-02277,12,12,緬,193,0.7209864258766174,緬,93,0.7259770631790161,6039,3,0,0,0,0.005181347150259,0.9682013911891356,0,0,0,0.010752688172043,0.9847631666114608,100,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02278,ROOT-582F,堯,羽,羽,翹,gte_multilingual_base_768d__cn_def__EDGE-02278,12,12,毳,2613,0.602679967880249,毳,1122,0.6431500315666199,6039,3,0,0,0,0.0003827018752391,0.5674064259688638,0,0,0,0.0008912655971479,0.8143424975157336,1491,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02281,ROOT-582F,堯,虫,虫,蟯,gte_multilingual_base_768d__cn_def__EDGE-02281,12,12,虺,107,0.6980341672897339,虺,1018,0.6360796689987183,6039,3,0,0,0,0.0093457943925233,0.9824445180523352,0,0,0,0.0009823182711198,0.831566743954952,-911,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02285,ROOT-582F,堯,釒,金,鐃,gte_multilingual_base_768d__cn_def__EDGE-02285,12,12,銀,2231,0.56517493724823,銀,2585,0.571721076965332,6039,3,0,0,0,0.0004482294935006,0.6306724080821464,0,0,0,0.0003868471953578,0.5720437230871149,-354,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02287,ROOT-582F,堯,飠,食,饒,gte_multilingual_base_768d__cn_def__EDGE-02287,12,12,饞,1266,0.6520382761955261,饞,1194,0.6466119289398193,6039,3,0,0,0,0.0007898894154818,0.7904935409075853,0,0,0,0.0008375209380234,0.8024180192116595,72,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-02288,ROOT-582F,堯,馬,馬,驍,gte_multilingual_base_768d__cn_def__EDGE-02288,12,12,犀,1314,0.6000968813896179,犀,862,0.6151763796806335,6039,3,0,0,0,0.0007610350076103,0.7825438887048691,0,0,0,0.0011600928074245,0.8574031136137794,452,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-03014,ROOT-382F,台,女,女,始,gte_multilingual_base_768d__cn_def__EDGE-03014,14,13,男,1058,0.6649535894393921,男,1346,0.635691225528717,6039,3,0,0,0,0.0009451795841209,0.8249420337860218,0,0,0,0.00074294205052,0.7772441205697251,-288,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-03015,ROOT-382F,台,心,心,怠,gte_multilingual_base_768d__cn_def__EDGE-03015,14,13,臟,1025,0.6009082794189453,臟,534,0.6356741189956665,6039,3,0,0,0,0.0009756097560975,0.8304074196753892,0,0,0,0.0018726591760299,0.9117257369990064,491,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-03016,ROOT-382F,台,忄,心,怡,gte_multilingual_base_768d__cn_def__EDGE-03016,14,13,臟,3933,0.5400843024253845,臟,3724,0.5687094926834106,6039,3,0,0,0,0.0002542588354945,0.3487909903941703,0,0,0,0.0002685284640171,0.3834051010268301,209,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-03018,ROOT-382F,台,歹,歹,殆,gte_multilingual_base_768d__cn_def__EDGE-03018,14,13,孬,88,0.7430895566940308,孬,182,0.6941485404968262,6039,3,0,0,0,0.0113636363636363,0.985591255382577,0,0,0,0.0054945054945054,0.9700231864855912,-94,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-03019,ROOT-382F,台,氵,水,治,gte_multilingual_base_768d__cn_def__EDGE-03019,14,13,汁,3530,0.5804396867752075,汁,3751,0.5588427782058716,6039,3,0,0,0,0.0002832861189801,0.4155349453461411,0,0,0,0.0002665955745134,0.3789334216628023,-221,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-03023,ROOT-382F,台,竹,竹,笞,gte_multilingual_base_768d__cn_def__EDGE-03023,14,13,蔥,1291,0.5985555052757263,蔥,1230,0.5863376259803772,6039,3,0,0,0,0.0007745933384972,0.786353097052004,0,0,0,0.0008130081300813,0.7964557800596224,61,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-03024,ROOT-382F,台,糸,糸,紿,gte_multilingual_base_768d__cn_def__EDGE-03024,14,13,緬,4106,0.5812430381774902,緬,3099,0.5965355634689331,6039,3,0,0,0,0.0002435460301997,0.3201391189135475,0,0,0,0.0003226847370119,0.486916197416363,1007,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-03025,ROOT-382F,台,肉,肉,胎,gte_multilingual_base_768d__cn_def__EDGE-03025,14,13,腱,190,0.6856366395950317,腱,421,0.6660113334655762,6039,3,0,0,0,0.0052631578947368,0.9686982444518052,0,0,0,0.002375296912114,0.9304405432262338,-231,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-03028,ROOT-382F,台,貝,貝,貽,gte_multilingual_base_768d__cn_def__EDGE-03028,14,13,螃,3563,0.5561754703521729,蚶,3423,0.5602258443832397,6039,3,0,0,0,0.000280662363177,0.4100695594567738,0,0,0,0.0002921413964358,0.4332560450480291,140,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-03031,ROOT-382F,台,風,風,颱,gte_multilingual_base_768d__cn_def__EDGE-03031,14,13,息,374,0.6833502054214478,息,648,0.6596060395240784,6039,3,0,0,0,0.0026737967914438,0.9382245776747268,0,0,0,0.0015432098765432,0.8928453130175555,-274,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-03032,ROOT-382F,台,飠,食,飴,gte_multilingual_base_768d__cn_def__EDGE-03032,14,13,饞,96,0.7372327446937561,饞,70,0.7339218854904175,6039,3,0,0,0,0.0104166666666666,0.984266313348791,0,0,0,0.0142857142857142,0.9885723749585956,26,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-03033,ROOT-382F,台,馬,馬,駘,gte_multilingual_base_768d__cn_def__EDGE-03033,14,13,犀,349,0.6525031328201294,犀,246,0.6463713645935059,6039,3,0,0,0,0.0028653295128939,0.942365021530308,0,0,0,0.0040650406504065,0.9594236502153032,103,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-03085,ROOT-5E1D,帝,口,口,啻,gte_multilingual_base_768d__cn_def__EDGE-03085,3,3,舌,3275,0.5825929045677185,舌,3473,0.4990057349205017,6039,3,0,0,0,0.0003053435114503,0.4577674726730706,0,0,0,0.0002879355024474,0.4249751573368665,-198,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-03087,ROOT-5E1D,帝,口,口,啼,gte_multilingual_base_768d__cn_def__EDGE-03087,3,3,舌,4234,0.5575318932533264,舌,5526,0.4143395125865936,6039,3,0,0,0,0.0002361832782239,0.2989400463729712,0,0,0,0.0001809627216793,0.0849619079165286,-1292,0,0,0,0,0,0
gte_multilingual_base_768d,cn_def,EDGE-03089,ROOT-5E1D,帝,糸,糸,締,gte_multilingual_base_768d__cn_def__EDGE-03089,4,3,緬,3250,0.6079360246658325,緬,2778,0.5581033229827881,6039,3,0,0,0,0.0003076923076923,0.4619079165286518,0,0,0,0.0003599712023038,0.5400794965220271,472,0,0,0,0,0,0
